#	J.D.-2400000	JD_UTC	rel_flux_T1	rel_flux_err_T1
369	60114.809238	2460114.809238	0.424419	0.002828
370	60114.809482	2460114.809482	0.421838	0.002809
371	60114.809725	2460114.809725	0.425948	0.002838
372	60114.809968	2460114.809968	0.426334	0.002829
373	60114.810211	2460114.810211	0.427196	0.002828
374	60114.810455	2460114.810455	0.424043	0.002805
375	60114.810699	2460114.810699	0.427217	0.002818
376	60114.810943	2460114.810943	0.428892	0.002827
377	60114.811186	2460114.811186	0.425898	0.002833
378	60114.811430	2460114.811430	0.426131	0.002817
379	60114.811673	2460114.811673	0.426079	0.002819
380	60114.811918	2460114.811918	0.425012	0.002806
381	60114.812161	2460114.812161	0.425176	0.002824
382	60114.812404	2460114.812404	0.427232	0.002824
383	60114.812648	2460114.812648	0.422477	0.002823
384	60114.812892	2460114.812892	0.423308	0.002835
385	60114.813135	2460114.813135	0.426116	0.002832
386	60114.813378	2460114.813378	0.427637	0.002805
387	60114.813621	2460114.813621	0.428977	0.002809
388	60114.813864	2460114.813864	0.427807	0.002820
389	60114.814108	2460114.814108	0.426120	0.002819
390	60114.814351	2460114.814351	0.423547	0.002813
391	60114.814596	2460114.814596	0.422895	0.002803
392	60114.814840	2460114.814840	0.426108	0.002834
393	60114.815083	2460114.815083	0.425745	0.002797
394	60114.815326	2460114.815326	0.423554	0.002815
395	60114.815569	2460114.815569	0.424801	0.002809
396	60114.815812	2460114.815812	0.424035	0.002814
397	60114.816056	2460114.816056	0.425797	0.002808
398	60114.816300	2460114.816300	0.423229	0.002815
399	60114.816545	2460114.816545	0.425781	0.002813
400	60114.816788	2460114.816788	0.429222	0.002820
401	60114.817031	2460114.817031	0.427744	0.002796
402	60114.817274	2460114.817274	0.423602	0.002816
403	60114.817517	2460114.817517	0.426501	0.002809
404	60114.817761	2460114.817761	0.426607	0.002824
405	60114.818004	2460114.818004	0.427473	0.002837
406	60114.818247	2460114.818247	0.427216	0.002815
407	60114.818491	2460114.818491	0.426834	0.002823
408	60114.818734	2460114.818734	0.428108	0.002813
409	60114.818977	2460114.818977	0.428231	0.002813
410	60114.819220	2460114.819220	0.423455	0.002832
411	60114.819465	2460114.819465	0.423429	0.002829
412	60114.819709	2460114.819709	0.426790	0.002804
413	60114.819953	2460114.819953	0.425936	0.002824
414	60114.820196	2460114.820196	0.428855	0.002827
415	60114.820440	2460114.820440	0.429656	0.002814
416	60114.820685	2460114.820685	0.425593	0.002803
417	60114.820928	2460114.820928	0.431142	0.002822
418	60114.821171	2460114.821171	0.429252	0.002813
419	60114.821414	2460114.821414	0.428545	0.002807
420	60114.821657	2460114.821657	0.428153	0.002817
421	60114.821900	2460114.821900	0.429333	0.002807
422	60114.822143	2460114.822143	0.432083	0.002841
423	60114.822387	2460114.822387	0.427621	0.002821
424	60114.822630	2460114.822630	0.428551	0.002831
425	60114.822873	2460114.822873	0.430315	0.002834
426	60114.823116	2460114.823116	0.428217	0.002811
427	60114.823359	2460114.823359	0.430113	0.002830
428	60114.823603	2460114.823603	0.426672	0.002810
429	60114.823847	2460114.823847	0.431342	0.002846
430	60114.824090	2460114.824090	0.428184	0.002840
431	60114.824334	2460114.824334	0.432563	0.002844
432	60114.824578	2460114.824578	0.433860	0.002848
433	60114.824822	2460114.824822	0.429942	0.002851
434	60114.825066	2460114.825066	0.430789	0.002860
435	60114.825309	2460114.825309	0.430671	0.002837
436	60114.825554	2460114.825554	0.430826	0.002838
437	60114.825797	2460114.825797	0.431929	0.002842
438	60114.826042	2460114.826042	0.431934	0.002849
439	60114.826286	2460114.826286	0.431200	0.002870
440	60114.826530	2460114.826530	0.430328	0.002860
441	60114.826774	2460114.826774	0.429278	0.002861
442	60114.827018	2460114.827018	0.430975	0.002862
443	60114.827262	2460114.827262	0.432361	0.002855
444	60114.827507	2460114.827507	0.430435	0.002845
445	60114.827750	2460114.827750	0.431904	0.002835
446	60114.827994	2460114.827994	0.429520	0.002831
447	60114.828238	2460114.828238	0.429793	0.002834
448	60114.828483	2460114.828483	0.431520	0.002818
449	60114.828727	2460114.828727	0.430703	0.002817
450	60114.828971	2460114.828971	0.428594	0.002829
451	60114.829215	2460114.829215	0.431679	0.002834
452	60114.829458	2460114.829458	0.428791	0.002829
453	60114.829701	2460114.829701	0.429684	0.002832
454	60114.829945	2460114.829945	0.428910	0.002838
455	60114.830190	2460114.830190	0.430521	0.002830
456	60114.830433	2460114.830433	0.428657	0.002846
457	60114.830677	2460114.830677	0.428391	0.002843
458	60114.830920	2460114.830920	0.430413	0.002800
459	60114.831164	2460114.831164	0.428605	0.002855
460	60114.831408	2460114.831408	0.428214	0.002855
461	60114.831652	2460114.831652	0.430568	0.002838
462	60114.831896	2460114.831896	0.431571	0.002847
463	60114.832139	2460114.832139	0.428784	0.002854
464	60114.832382	2460114.832382	0.429993	0.002826
465	60114.832626	2460114.832626	0.431266	0.002854
466	60114.832870	2460114.832870	0.430665	0.002842
467	60114.833114	2460114.833114	0.431804	0.002848
468	60114.833359	2460114.833359	0.427310	0.002838
469	60114.833602	2460114.833602	0.432147	0.002844
470	60114.833846	2460114.833846	0.432005	0.002826
471	60114.834090	2460114.834090	0.430759	0.002825
472	60114.834334	2460114.834334	0.431889	0.002852
473	60114.834577	2460114.834577	0.430894	0.002847
474	60114.834821	2460114.834821	0.429465	0.002843
475	60114.835064	2460114.835064	0.432380	0.002830
476	60114.835308	2460114.835308	0.432391	0.002847
477	60114.835551	2460114.835551	0.431255	0.002843
478	60114.835795	2460114.835795	0.429433	0.002835
479	60114.836039	2460114.836039	0.430208	0.002836
480	60114.836283	2460114.836283	0.430827	0.002840
481	60114.836527	2460114.836527	0.429708	0.002830
482	60114.836770	2460114.836770	0.430403	0.002847
483	60114.837014	2460114.837014	0.431157	0.002846
484	60114.837258	2460114.837258	0.431577	0.002840
485	60114.837501	2460114.837501	0.428905	0.002827
486	60114.837745	2460114.837745	0.430878	0.002832
487	60114.837988	2460114.837988	0.432648	0.002834
488	60114.838232	2460114.838232	0.432945	0.002830
489	60114.838475	2460114.838475	0.431516	0.002816
490	60114.838720	2460114.838720	0.430435	0.002818
491	60114.838964	2460114.838964	0.430370	0.002835
492	60114.839207	2460114.839207	0.430623	0.002823
